customer_id,registration_date,customer_segment,acquisition_channel,total_orders,total_spent,last_order_date
C003469,2024-02-09,Returning,Email Marketing,4.0,5041.07,2025-05-27
C003470,2024-03-24,New,Referral,5.0,4196.91,2025-07-01
C003471,2024-03-28,Returning,Email Marketing,1.0,340.78,2023-08-05
C003472,2024-07-22,Returning,Paid Search,1.0,529.18,2024-01-09
C003473,2025-09-07,New,Social Media,0.0,0.0,
C003474,2025-05-21,Returning,Organic Search,0.0,0.0,
C003475,2024-10-15,New,Social Media,1.0,215.36,2022-12-01
C003476,2024-08-26,New,Referral,0.0,0.0,
C003477,2023-01-02,VIP,Organic Search,26.0,16924.01,2025-07-28
C003478,2024-06-12,New,Organic Search,0.0,0.0,
C003479,2024-04-19,Returning,Email Marketing,0.0,0.0,
C003480,2025-01-27,New,Paid Search,1.0,1012.81,2023-01-09
C003481,2025-07-18,Returning,Organic Search,0.0,0.0,
C003482,2025-05-15,New,Direct,0.0,0.0,
C003483,2025-06-24,Returning,Referral,0.0,0.0,
C003484,2024-11-01,New,Direct,0.0,0.0,
C003485,2024-08-19,Returning,Paid Search,1.0,1265.94,2024-09-27
C003486,2025-05-19,VIP,Referral,0.0,0.0,
C003487,2024-10-31,New,Direct,0.0,0.0,
C003488,2023-12-13,New,Paid Search,6.0,4988.84,2025-09-01
C003489,2024-11-13,Returning,Direct,0.0,0.0,
C003490,2025-09-17,VIP,Referral,0.0,0.0,
C003491,2023-11-20,Returning,Paid Search,5.0,5096.79,2024-08-29
C003492,2025-06-04,VIP,Social Media,0.0,0.0,
C003493,2024-07-15,New,Organic Search,2.0,308.1,2025-04-13
C003494,2025-06-09,Returning,Email Marketing,2.0,670.47,2025-04-19
C003495,2025-06-25,New,Direct,0.0,0.0,
C003496,2025-04-04,Returning,Direct,0.0,0.0,
C003497,2025-02-05,New,Organic Search,0.0,0.0,
C003498,2024-12-01,New,Direct,2.0,1836.92,2024-09-10
C003499,2025-05-11,Returning,Direct,0.0,0.0,
C003500,2025-08-02,New,Email Marketing,0.0,0.0,
C003501,2025-09-01,Returning,Referral,0.0,0.0,
C003502,2025-05-19,VIP,Paid Search,0.0,0.0,
C003503,2024-08-04,New,Organic Search,1.0,115.79,2023-03-17
C003504,2025-02-25,Returning,Organic Search,0.0,0.0,
C003505,2023-01-02,VIP,Email Marketing,33.0,33973.88,2025-09-27
C003506,2025-05-30,Returning,Direct,1.0,346.61,2024-03-26
C003507,2024-06-14,New,Organic Search,2.0,430.44,2025-05-14
C003508,2025-07-06,VIP,Referral,0.0,0.0,
C003509,2023-01-02,VIP,Organic Search,25.0,26091.37,2025-09-17
C003510,2025-04-11,Returning,Social Media,1.0,185.32,2022-03-28
C003511,2025-05-26,Returning,Referral,0.0,0.0,
C003512,2024-05-06,New,Organic Search,2.0,298.87,2023-08-18
C003513,2025-09-28,Returning,Referral,0.0,0.0,
C003514,2025-04-17,Returning,Referral,0.0,0.0,
C003515,2025-07-23,Returning,Direct,0.0,0.0,
C003516,2025-02-13,Returning,Paid Search,0.0,0.0,
C003517,2025-08-31,Returning,Referral,2.0,934.03,2024-11-02
C003518,2025-08-23,VIP,Direct,0.0,0.0,
C003519,2023-02-06,New,Direct,19.0,17036.72,2025-07-06
C003520,2025-07-18,New,Organic Search,0.0,0.0,
C003521,2025-05-27,New,Social Media,0.0,0.0,
C003522,2024-12-25,New,Organic Search,0.0,0.0,
C003523,2024-10-07,New,Paid Search,2.0,796.39,2025-07-15
C003524,2024-09-18,New,Direct,2.0,987.59,2023-07-12
C003525,2025-03-29,New,Email Marketing,0.0,0.0,
C003526,2023-01-02,Returning,Direct,28.0,14152.69,2025-08-02
C003527,2025-08-31,Returning,Email Marketing,1.0,263.46,2024-03-22
C003528,2023-01-02,New,Organic Search,24.0,13674.9,2025-09-21
C003529,2023-01-02,New,Direct,28.0,16401.03,2025-09-27
C003530,2025-07-29,New,Social Media,0.0,0.0,
C003531,2025-03-15,Returning,Organic Search,0.0,0.0,
C003532,2024-08-19,Returning,Social Media,2.0,527.05,2025-07-07
C003533,2025-09-02,New,Email Marketing,0.0,0.0,
C003534,2025-02-09,New,Referral,0.0,0.0,
C003535,2025-08-02,New,Paid Search,2.0,2562.16,2024-10-22
C003536,2023-12-28,New,Organic Search,4.0,1444.26,2024-12-01
C003537,2023-01-02,Returning,Direct,28.0,25428.61,2025-09-14
C003538,2023-01-18,New,Organic Search,20.0,12154.19,2025-08-09
C003539,2025-08-18,Returning,Referral,0.0,0.0,
C003540,2024-03-14,VIP,Email Marketing,5.0,3309.02,2025-09-21
C003541,2025-09-01,Returning,Referral,0.0,0.0,
C003542,2024-08-29,Returning,Paid Search,0.0,0.0,
C003543,2024-10-10,VIP,Organic Search,1.0,105.92,2024-03-25
C003544,2024-01-02,Returning,Social Media,1.0,165.55,2022-06-15
C003545,2025-07-29,New,Email Marketing,0.0,0.0,
C003546,2025-04-07,New,Paid Search,0.0,0.0,
C003547,2025-07-28,New,Social Media,1.0,935.34,2025-06-07
C003548,2025-06-29,New,Direct,0.0,0.0,
C003549,2025-05-01,New,Referral,1.0,807.63,2023-01-14
C003550,2023-01-02,Returning,Social Media,21.0,11410.91,2025-08-15
C003551,2025-03-22,New,Referral,1.0,249.16,2023-09-20
C003552,2025-01-11,New,Paid Search,1.0,2519.16,2024-03-02
C003553,2025-03-28,New,Direct,1.0,1135.5,2025-06-11
C003554,2023-04-14,New,Paid Search,15.0,5356.2,2025-09-14
C003555,2025-06-19,New,Organic Search,0.0,0.0,
C003556,2025-01-04,Returning,Direct,0.0,0.0,
C003557,2025-09-12,Returning,Referral,1.0,978.12,2022-12-23
C003558,2023-12-26,New,Email Marketing,4.0,4409.78,2024-10-04
C003559,2025-07-07,Returning,Organic Search,0.0,0.0,
C003560,2025-02-10,Returning,Social Media,1.0,137.46,2025-09-20
C003561,2023-01-02,VIP,Referral,27.0,18262.4,2025-09-27
C003562,2024-07-30,VIP,Organic Search,1.0,550.25,2023-09-28
C003563,2023-03-15,Returning,Direct,14.0,4465.55,2025-08-09
C003564,2025-09-01,New,Referral,0.0,0.0,
C003565,2025-04-03,Returning,Social Media,0.0,0.0,
C003566,2024-11-02,VIP,Social Media,3.0,392.67,2024-11-23
C003567,2023-01-02,VIP,Referral,35.0,21512.9,2025-09-12
C003568,2024-07-30,New,Referral,2.0,574.54,2024-08-22
C003569,2025-05-28,New,Social Media,0.0,0.0,
C003570,2023-03-29,Returning,Paid Search,19.0,12306.27,2025-07-12
C003571,2024-03-05,New,Paid Search,2.0,272.42,2022-11-07
C003572,2025-08-24,Returning,Paid Search,1.0,106.07,2022-07-03
C003573,2024-08-17,Returning,Organic Search,0.0,0.0,
C003574,2023-01-02,New,Referral,29.0,18392.09,2025-09-21
C003575,2025-05-28,New,Direct,1.0,178.82,2025-04-22
C003576,2025-02-03,Returning,Paid Search,0.0,0.0,
C003577,2025-04-11,VIP,Paid Search,0.0,0.0,
C003578,2023-01-28,New,Organic Search,20.0,15695.71,2025-05-15
C003579,2025-06-13,New,Organic Search,0.0,0.0,
C003580,2024-10-29,New,Paid Search,0.0,0.0,
C003581,2025-09-11,New,Email Marketing,0.0,0.0,
C003582,2025-03-30,Returning,Direct,1.0,170.65,2023-05-26
C003583,2024-07-18,New,Paid Search,2.0,746.68,2025-04-02
C003584,2025-03-11,Returning,Paid Search,0.0,0.0,
C003585,2023-01-02,New,Email Marketing,25.0,27793.16,2025-06-20
C003586,2025-05-06,Returning,Organic Search,1.0,1625.08,2023-11-21
C003587,2025-08-31,VIP,Email Marketing,0.0,0.0,
C003588,2024-12-08,Returning,Paid Search,0.0,0.0,
C003589,2025-03-18,New,Organic Search,1.0,212.24,2023-03-12
C003590,2023-12-10,VIP,Direct,5.0,7503.43,2025-04-19
C003591,2024-08-31,New,Direct,1.0,419.14,2025-06-07
C003592,2025-03-09,Returning,Email Marketing,0.0,0.0,
C003593,2024-05-20,Returning,Organic Search,0.0,0.0,
C003594,2025-07-09,Returning,Social Media,0.0,0.0,
C003595,2023-04-27,Returning,Direct,16.0,15248.85,2025-05-27
C003596,2023-01-02,VIP,Referral,29.0,21755.54,2025-09-03
C003597,2025-08-04,New,Organic Search,0.0,0.0,
C003598,2025-06-12,New,Referral,0.0,0.0,
C003599,2025-02-03,New,Social Media,1.0,215.52,2023-07-06
C003600,2025-06-05,New,Social Media,0.0,0.0,
C003601,2024-03-03,New,Paid Search,4.0,3244.2,2025-06-23
C003602,2024-06-28,Returning,Direct,1.0,316.85,2023-12-21
C003603,2025-07-26,New,Organic Search,0.0,0.0,
C003604,2024-11-20,New,Email Marketing,1.0,1208.79,2023-02-07
C003605,2025-08-05,Returning,Email Marketing,0.0,0.0,
C003606,2025-05-14,Returning,Social Media,0.0,0.0,
C003607,2024-10-25,Returning,Referral,0.0,0.0,
C003608,2024-10-08,New,Direct,0.0,0.0,
C003609,2025-09-16,VIP,Organic Search,1.0,1140.92,2024-09-14
C003610,2023-12-18,Returning,Direct,3.0,1104.13,2025-05-05
C003611,2024-08-19,Returning,Organic Search,1.0,780.96,2023-05-26
C003612,2023-01-17,New,Email Marketing,26.0,16887.87,2025-09-02
C003613,2025-04-29,Returning,Social Media,0.0,0.0,
C003614,2025-06-29,New,Paid Search,0.0,0.0,
C003615,2025-08-29,New,Organic Search,0.0,0.0,
C003616,2024-11-20,VIP,Organic Search,0.0,0.0,
C003617,2023-01-02,VIP,Paid Search,26.0,17045.86,2025-09-19
C003618,2025-04-21,Returning,Direct,1.0,1054.17,2023-02-06
C003619,2024-05-02,New,Paid Search,3.0,491.32,2024-10-27
C003620,2024-01-06,New,Referral,4.0,3931.17,2024-12-12
C003621,2025-03-13,Returning,Paid Search,0.0,0.0,
C003622,2024-12-21,VIP,Referral,1.0,805.18,2023-06-21
C003623,2025-03-20,New,Referral,0.0,0.0,
C003624,2025-03-30,Returning,Referral,0.0,0.0,
C003625,2025-09-09,New,Organic Search,0.0,0.0,
C003626,2025-08-25,New,Organic Search,0.0,0.0,
C003627,2025-09-21,New,Referral,0.0,0.0,
C003628,2024-11-12,New,Organic Search,0.0,0.0,
C003629,2025-01-08,Returning,Organic Search,1.0,864.65,2023-04-29
C003630,2023-01-10,New,Social Media,26.0,12043.17,2025-07-26
C003631,2023-01-30,Returning,Direct,28.0,14365.59,2025-09-14
C003632,2023-01-02,Returning,Organic Search,15.0,8345.09,2025-05-01
C003633,2024-12-03,Returning,Paid Search,1.0,109.63,2022-10-25
C003634,2024-11-04,New,Organic Search,1.0,683.95,2024-06-11
C003635,2025-08-16,Returning,Social Media,0.0,0.0,
C003636,2025-05-25,VIP,Email Marketing,1.0,640.99,2022-01-28
C003637,2025-09-20,Returning,Paid Search,1.0,2528.84,2023-05-08
C003638,2025-04-23,Returning,Paid Search,0.0,0.0,
C003639,2023-10-04,Returning,Social Media,3.0,2550.13,2025-08-02
C003640,2023-01-02,VIP,Paid Search,19.0,11868.79,2025-08-28
C003641,2024-12-22,Returning,Paid Search,1.0,2700.17,2024-03-07
C003642,2025-03-20,VIP,Organic Search,0.0,0.0,
C003643,2024-10-26,VIP,Email Marketing,2.0,835.38,2024-04-15
C003644,2025-09-23,VIP,Organic Search,0.0,0.0,
C003645,2024-06-08,Returning,Social Media,1.0,633.66,2022-09-16
C003646,2024-03-13,Returning,Paid Search,0.0,0.0,
C003647,2024-07-03,New,Organic Search,0.0,0.0,
C003648,2024-01-21,New,Social Media,6.0,3685.55,2025-06-27
C003649,2025-09-26,New,Organic Search,0.0,0.0,
C003650,2023-01-02,New,Direct,23.0,16116.18,2025-09-12
C003651,2023-10-04,Returning,Direct,8.0,7089.38,2025-08-30
C003652,2025-01-30,New,Direct,0.0,0.0,
C003653,2025-03-26,New,Organic Search,2.0,1420.57,2025-08-03
C003654,2024-08-25,VIP,Organic Search,1.0,146.28,2022-09-14
C003655,2024-09-17,New,Referral,0.0,0.0,
C003656,2025-05-27,Returning,Paid Search,0.0,0.0,
C003657,2025-01-06,New,Direct,0.0,0.0,
C003658,2024-10-30,New,Organic Search,0.0,0.0,
C003659,2025-03-15,Returning,Paid Search,1.0,367.54,2025-07-05
C003660,2024-11-21,Returning,Direct,0.0,0.0,
C003661,2025-04-15,VIP,Social Media,1.0,585.43,2022-08-28
C003662,2024-08-16,VIP,Email Marketing,1.0,339.94,2024-08-24
C003663,2025-07-18,Returning,Referral,1.0,1571.0,2023-12-17
C003664,2025-07-09,VIP,Social Media,1.0,870.06,2024-10-11
C003665,2024-06-22,Returning,Referral,1.0,928.94,2023-11-21
C003666,2024-06-24,Returning,Email Marketing,2.0,2115.03,2024-10-02
C003667,2023-10-06,Returning,Organic Search,6.0,4088.37,2025-05-09
C003668,2025-04-11,New,Referral,0.0,0.0,
C003669,2023-02-01,New,Social Media,21.0,17187.41,2025-09-04
C003670,2023-11-18,New,Direct,10.0,5178.77,2025-07-16
C003671,2025-09-17,New,Organic Search,1.0,2193.25,2024-05-26
C003672,2025-08-10,Returning,Direct,0.0,0.0,
C003673,2025-02-21,VIP,Direct,0.0,0.0,
C003674,2023-01-02,New,Paid Search,31.0,18409.48,2025-09-04
C003675,2025-05-19,Returning,Organic Search,0.0,0.0,
C003676,2024-10-25,Returning,Paid Search,0.0,0.0,
C003677,2025-06-23,Returning,Paid Search,0.0,0.0,
C003678,2023-01-02,Returning,Email Marketing,21.0,14750.04,2025-08-17
C003679,2024-01-05,New,Paid Search,6.0,5784.08,2024-09-09
C003680,2025-09-27,New,Paid Search,0.0,0.0,
C003681,2025-02-07,Returning,Referral,0.0,0.0,
C003682,2024-08-12,New,Email Marketing,2.0,705.68,2024-10-02
C003683,2025-08-30,New,Referral,0.0,0.0,
C003684,2025-08-07,VIP,Paid Search,0.0,0.0,
C003685,2025-03-01,Returning,Paid Search,0.0,0.0,
C003686,2024-12-27,New,Paid Search,1.0,213.79,2022-08-05
C003687,2025-07-24,New,Paid Search,0.0,0.0,
C003688,2024-06-17,Returning,Organic Search,2.0,359.24,2025-02-06
C003689,2025-06-23,Returning,Organic Search,0.0,0.0,
C003690,2024-04-10,VIP,Direct,2.0,7017.23,2025-01-19
C003691,2025-04-17,Returning,Paid Search,0.0,0.0,
C003692,2025-08-17,Returning,Referral,0.0,0.0,
C003693,2025-05-02,Returning,Social Media,0.0,0.0,
C003694,2023-01-02,New,Referral,32.0,20019.95,2025-06-25
C003695,2023-11-23,Returning,Paid Search,1.0,2830.35,2022-02-02
C003696,2023-12-21,VIP,Social Media,4.0,5264.68,2023-06-27
C003697,2025-04-22,Returning,Email Marketing,0.0,0.0,
C003698,2025-03-02,VIP,Direct,0.0,0.0,
C003699,2024-12-04,New,Direct,1.0,288.75,2023-06-27
C003700,2024-08-14,New,Organic Search,0.0,0.0,
C003701,2024-11-13,VIP,Referral,0.0,0.0,
C003702,2023-05-19,Returning,Direct,11.0,4874.39,2025-06-27
C003703,2023-06-20,VIP,Referral,8.0,7511.51,2025-05-29
C003704,2025-06-15,Returning,Email Marketing,2.0,790.31,2024-08-23
C003705,2025-07-18,VIP,Social Media,0.0,0.0,
C003706,2025-02-04,VIP,Organic Search,0.0,0.0,
C003707,2023-01-02,New,Email Marketing,18.0,11690.22,2025-07-03
C003708,2024-04-26,VIP,Email Marketing,0.0,0.0,
C003709,2024-10-31,Returning,Paid Search,0.0,0.0,
C003710,2025-01-16,New,Direct,2.0,1084.49,2025-07-08
C003711,2024-12-03,Returning,Direct,0.0,0.0,
C003712,2025-06-10,New,Email Marketing,0.0,0.0,
C003713,2025-09-25,Returning,Organic Search,0.0,0.0,
C003714,2025-06-01,Returning,Direct,0.0,0.0,
C003715,2025-06-06,Returning,Social Media,0.0,0.0,
C003716,2023-08-23,VIP,Organic Search,10.0,5772.61,2025-06-07
C003717,2023-01-02,New,Referral,20.0,11435.92,2025-09-13
C003718,2025-05-26,Returning,Direct,0.0,0.0,
C003719,2023-03-13,New,Social Media,15.0,13616.63,2025-08-17
C003720,2025-05-22,Returning,Social Media,0.0,0.0,
C003721,2024-10-11,New,Social Media,1.0,1265.11,2025-09-20
C003722,2025-09-19,Returning,Organic Search,0.0,0.0,
C003723,2024-01-31,Returning,Referral,4.0,5994.1,2025-01-12
C003724,2025-02-12,Returning,Email Marketing,1.0,1205.71,2023-06-19
C003725,2025-02-04,Returning,Direct,0.0,0.0,
C003726,2024-12-29,New,Organic Search,1.0,400.83,2023-09-17
C003727,2024-06-11,New,Paid Search,0.0,0.0,
C003728,2025-06-25,New,Referral,0.0,0.0,
C003729,2025-06-19,VIP,Email Marketing,0.0,0.0,
C003730,2025-01-16,VIP,Social Media,0.0,0.0,
C003731,2023-01-02,New,Direct,21.0,11438.06,2025-09-17
C003732,2025-05-19,VIP,Email Marketing,0.0,0.0,
C003733,2024-09-28,Returning,Organic Search,0.0,0.0,
C003734,2023-05-08,New,Email Marketing,16.0,9441.4,2025-09-11
C003735,2024-09-04,Returning,Direct,2.0,481.09,2025-07-09
C003736,2025-03-16,New,Organic Search,0.0,0.0,
C003737,2025-03-16,Returning,Organic Search,0.0,0.0,
C003738,2024-09-10,New,Email Marketing,1.0,90.26,2022-03-21
C003739,2025-01-28,VIP,Email Marketing,1.0,137.24,2022-10-04
C003740,2025-04-05,Returning,Organic Search,0.0,0.0,
C003741,2025-05-20,New,Paid Search,0.0,0.0,
C003742,2023-01-02,Returning,Referral,32.0,15781.96,2025-09-08
C003743,2025-03-21,New,Email Marketing,0.0,0.0,
C003744,2025-06-29,New,Organic Search,1.0,1228.0,2025-09-16
C003745,2024-08-14,Returning,Direct,1.0,1383.49,2024-11-20
C003746,2025-06-09,New,Social Media,0.0,0.0,
C003747,2024-10-05,New,Organic Search,1.0,144.3,2024-12-04
C003748,2025-08-20,Returning,Referral,0.0,0.0,
C003749,2024-05-04,New,Organic Search,2.0,1969.19,2023-05-18
C003750,2024-08-05,Returning,Social Media,2.0,1427.56,2024-12-24
C003751,2025-09-01,Returning,Paid Search,1.0,422.85,2024-10-07
C003752,2023-11-14,Returning,Email Marketing,8.0,9119.01,2025-06-17
C003753,2025-03-04,New,Organic Search,0.0,0.0,
C003754,2025-03-01,New,Email Marketing,1.0,975.03,2023-01-10
C003755,2025-09-23,New,Email Marketing,0.0,0.0,
C003756,2024-08-10,New,Paid Search,1.0,436.24,2023-08-23
C003757,2025-05-28,VIP,Referral,0.0,0.0,
C003758,2025-03-28,Returning,Direct,0.0,0.0,
C003759,2023-07-02,VIP,Organic Search,10.0,6302.88,2025-06-13
C003760,2023-11-18,Returning,Referral,5.0,6630.74,2025-06-07
C003761,2025-05-31,New,Email Marketing,2.0,314.03,2024-07-30
C003762,2025-03-16,New,Social Media,1.0,285.73,2025-05-29
C003763,2023-06-06,Returning,Email Marketing,7.0,6132.37,2025-01-12
C003764,2024-01-30,Returning,Social Media,3.0,1468.98,2024-12-13
C003765,2025-03-31,VIP,Organic Search,0.0,0.0,
C003766,2025-03-15,New,Direct,0.0,0.0,
C003767,2025-02-14,New,Organic Search,1.0,1078.82,2022-08-14
C003768,2025-01-09,New,Social Media,1.0,5224.05,2025-09-16
C003769,2025-09-04,Returning,Paid Search,0.0,0.0,
C003770,2025-02-09,Returning,Paid Search,0.0,0.0,
C003771,2024-08-09,Returning,Email Marketing,2.0,351.64,2024-09-29
C003772,2025-06-15,VIP,Email Marketing,1.0,925.07,2022-05-16
C003773,2025-08-01,New,Organic Search,0.0,0.0,
C003774,2025-08-06,Returning,Organic Search,0.0,0.0,
C003775,2025-09-22,VIP,Referral,0.0,0.0,
C003776,2023-02-05,Returning,Referral,25.0,15813.43,2025-07-29
C003777,2024-08-23,New,Paid Search,1.0,688.56,2024-03-06
C003778,2025-01-03,New,Email Marketing,0.0,0.0,
C003779,2023-11-03,Returning,Email Marketing,6.0,3051.32,2025-01-27
C003780,2025-07-07,Returning,Referral,0.0,0.0,
C003781,2024-10-01,VIP,Direct,2.0,368.69,2025-07-12
C003782,2024-08-08,VIP,Direct,1.0,485.31,2022-11-30
C003783,2023-05-18,Returning,Direct,11.0,6782.76,2025-06-01
C003784,2025-01-17,New,Referral,1.0,462.78,2023-03-03
C003785,2025-08-25,Returning,Social Media,0.0,0.0,
C003786,2025-06-21,VIP,Direct,0.0,0.0,
C003787,2024-09-30,Returning,Organic Search,1.0,157.36,2022-09-15
C003788,2024-03-07,New,Email Marketing,3.0,3048.09,2023-10-12
C003789,2025-04-07,New,Social Media,0.0,0.0,
C003790,2024-09-13,Returning,Email Marketing,0.0,0.0,
C003791,2024-11-15,Returning,Paid Search,1.0,255.13,2025-07-03
C003792,2025-03-14,New,Email Marketing,0.0,0.0,
C003793,2025-06-04,Returning,Social Media,0.0,0.0,
C003794,2025-05-12,New,Organic Search,0.0,0.0,
C003795,2025-07-27,Returning,Referral,0.0,0.0,
C003796,2023-12-02,VIP,Referral,3.0,1806.28,2025-02-09
C003797,2025-06-14,New,Paid Search,0.0,0.0,
C003798,2023-03-10,Returning,Direct,18.0,9327.16,2025-06-21
C003799,2025-01-17,VIP,Social Media,1.0,104.23,2022-02-08
C003800,2025-06-05,New,Organic Search,0.0,0.0,
C003801,2024-06-29,VIP,Email Marketing,0.0,0.0,
C003802,2025-09-13,Returning,Organic Search,0.0,0.0,
C003803,2025-09-08,New,Direct,0.0,0.0,
C003804,2025-04-05,Returning,Referral,0.0,0.0,
C003805,2024-06-22,Returning,Email Marketing,1.0,74.32,2022-10-04
C003806,2025-02-02,Returning,Paid Search,0.0,0.0,
C003807,2024-10-26,Returning,Paid Search,1.0,2307.81,2025-07-28
C003808,2023-01-02,Returning,Paid Search,25.0,17903.03,2025-09-16
C003809,2023-12-24,New,Organic Search,4.0,1452.16,2025-08-08
C003810,2024-06-30,New,Email Marketing,1.0,300.82,2023-10-25
C003811,2024-10-11,New,Social Media,0.0,0.0,
C003812,2024-09-02,VIP,Email Marketing,0.0,0.0,
C003813,2025-04-22,Returning,Email Marketing,1.0,129.94,2022-10-31
C003814,2024-12-16,New,Direct,0.0,0.0,
C003815,2023-11-17,VIP,Social Media,9.0,9488.68,2025-05-15
C003816,2025-04-14,New,Referral,2.0,1920.84,2025-03-08
C003817,2024-06-15,VIP,Email Marketing,4.0,4561.54,2024-06-15
C003818,2025-09-27,Returning,Email Marketing,0.0,0.0,
C003819,2023-01-02,New,Referral,24.0,10350.32,2025-09-03
C003820,2025-07-12,New,Social Media,1.0,560.16,2024-02-10
C003821,2025-03-09,Returning,Referral,0.0,0.0,
C003822,2024-07-09,New,Direct,1.0,2065.88,2023-11-24
C003823,2024-02-18,New,Organic Search,1.0,1317.37,2022-12-07
C003824,2024-03-14,VIP,Paid Search,4.0,2152.24,2024-10-29
C003825,2025-03-17,New,Email Marketing,1.0,140.35,2023-05-05
C003826,2023-09-08,Returning,Paid Search,6.0,6359.96,2024-09-03
C003827,2025-04-22,New,Social Media,0.0,0.0,
C003828,2025-07-24,Returning,Paid Search,0.0,0.0,
C003829,2023-01-02,Returning,Direct,22.0,14070.31,2025-07-24
C003830,2025-03-25,Returning,Organic Search,1.0,187.55,2024-11-25
C003831,2025-08-04,Returning,Organic Search,0.0,0.0,
C003832,2025-03-04,Returning,Paid Search,0.0,0.0,
C003833,2025-09-26,Returning,Email Marketing,0.0,0.0,
C003834,2025-07-08,New,Direct,0.0,0.0,
C003835,2024-01-09,Returning,Social Media,5.0,3058.44,2025-01-09
C003836,2024-10-08,Returning,Direct,1.0,4194.92,2024-08-22
C003837,2025-07-28,Returning,Direct,0.0,0.0,
C003838,2023-07-23,VIP,Organic Search,9.0,8127.29,2025-09-04
C003839,2025-09-28,New,Organic Search,1.0,547.13,2024-02-28
C003840,2025-04-26,New,Email Marketing,0.0,0.0,
C003841,2025-08-11,VIP,Direct,0.0,0.0,
C003842,2025-01-16,Returning,Social Media,0.0,0.0,
C003843,2024-11-06,Returning,Paid Search,2.0,409.78,2024-08-04
C003844,2025-01-09,Returning,Email Marketing,0.0,0.0,
C003845,2025-09-10,VIP,Paid Search,0.0,0.0,
C003846,2025-06-13,VIP,Referral,0.0,0.0,
C003847,2025-09-21,Returning,Referral,1.0,68.07,2024-08-17
C003848,2023-01-02,VIP,Referral,19.0,18683.49,2025-09-11
C003849,2025-01-21,Returning,Referral,0.0,0.0,
C003850,2024-12-15,New,Paid Search,0.0,0.0,
C003851,2025-05-04,New,Organic Search,1.0,1649.18,2025-03-28
C003852,2023-01-02,Returning,Social Media,26.0,22834.5,2025-08-29
C003853,2025-07-11,VIP,Paid Search,0.0,0.0,
C003854,2025-06-06,Returning,Paid Search,1.0,1042.6,2025-03-04
C003855,2025-07-20,VIP,Email Marketing,0.0,0.0,
C003856,2023-01-02,New,Email Marketing,17.0,14649.75,2025-02-02
C003857,2023-01-02,Returning,Paid Search,24.0,17665.39,2025-08-05
C003858,2025-04-05,New,Email Marketing,0.0,0.0,
C003859,2024-12-03,New,Direct,0.0,0.0,
C003860,2025-02-02,Returning,Referral,0.0,0.0,
C003861,2024-03-23,Returning,Email Marketing,4.0,5216.68,2025-07-19
C003862,2024-05-15,Returning,Email Marketing,3.0,10242.95,2025-07-12
C003863,2023-12-05,New,Referral,7.0,2866.33,2024-10-08
C003864,2023-01-02,Returning,Referral,22.0,20333.48,2025-09-19
C003865,2023-05-12,New,Social Media,14.0,6855.32,2025-07-25
C003866,2025-01-18,Returning,Referral,1.0,379.43,2023-03-25
C003867,2024-07-24,Returning,Direct,1.0,302.73,2022-11-05
C003868,2023-01-02,New,Social Media,33.0,22518.0,2025-09-07
